,Years_Education,Salary_Invested,CMV,Labels,Hierarchical Clustering
2433,0.6629593181018054,-0.33397585676473934,-0.3672531576356973,20.0,1
2434,0.6629593181018054,-0.6014217827231294,1.1458077968305909,47.0,1
2435,-3.0249886600245235,-0.642322751285312,0.9254107130718754,30.0,0
2436,0.6629593181018054,-0.5190007585633534,-0.2491901923748036,20.0,1
2437,-1.6839166679785857,0.14671262025675497,1.4992624221255615,37.0,0
2438,-0.6781126739441324,-0.02417025905077825,0.2245302096441932,23.0,0
2439,-1.6839166679785857,2.134710441959952,-1.209074948888741,28.0,0
2440,0.6629593181018054,-0.10339576216872438,-0.19852552872274745,20.0,1
2441,0.6629593181018054,1.2100494092871634,-0.8985558242172905,19.0,1
2442,0.6629593181018054,0.5888013286249052,-0.7538272465079462,19.0,1
2443,-0.6781126739441324,0.03889479781856828,-0.925607894817168,0.0,0
2444,0.6629593181018054,0.006643467492359719,0.865277824709862,40.0,1
2445,0.6629593181018054,2.484877099995104,-0.3604128483554426,35.0,0
2446,-0.6781126739441324,-0.518000790847722,-1.1914138113685353,0.0,0
2447,-0.6781126739441324,0.39155107561754643,-0.9402160129411018,21.0,0
2448,-0.6781126739441324,0.07164972422270183,-0.2152205208643861,16.0,0
2449,0.6629593181018054,0.05926190084835129,0.4808679014856035,33.0,1
2450,2.0040313101477434,3.4158323366222256,-0.4596553016418502,42.0,3
2451,-0.6781126739441324,-0.3260326108644255,-0.12204546055537954,16.0,0
2452,0.6629593181018054,-0.2512280211908255,-1.1635501786506617,4.0,1
2453,-1.6839166679785857,-0.29747465343745166,-0.7722999461461483,14.0,0
2454,-1.6839166679785857,-0.45382312254444185,-0.19937573665588645,15.0,0
2455,-0.6781126739441324,-0.5498191692985657,-0.7396442323505819,1.0,0
2456,0.6629593181018054,-0.6426218398716719,0.5165766346774416,34.0,1
2457,0.6629593181018054,-0.07029680334652631,0.2627509208203057,26.0,1
2458,-0.6781126739441324,-0.29779087070945587,-0.2479535262902378,16.0,0
2459,0.6629593181018054,-0.26389137491435827,-0.9217433133028996,11.0,1
2460,2.0040313101477434,-0.208282559102622,-1.4043522528047137,6.0,1
2461,-1.6839166679785857,-0.07235145929405074,1.4493706747763593,37.0,0
2462,-0.6781126739441324,0.6206805965924873,-1.0127928537790587,21.0,0
2463,0.6629593181018054,0.7466772986246017,0.3070003791586769,26.0,1
2464,0.6629593181018054,-0.6182428076662043,-0.9247576868840288,4.0,1
2465,-0.6781126739441324,0.49990112175441787,-0.6365758433650488,21.0,0
2466,-0.6781126739441324,-0.574010569030412,1.1715459097156178,38.0,0
2467,2.0040313101477434,-0.387447898201043,-0.9792869320503534,6.0,1
2468,0.6629593181018054,-0.673325391591527,0.1730539838741407,27.0,1
2469,0.6629593181018054,-0.6535871110216417,-0.5639990025270918,11.0,1
2470,0.6629593181018054,0.8156401210576023,0.6157804421487065,26.0,1
2471,-0.6781126739441324,1.725904898693845,-0.9402160129411018,28.0,0
2472,0.6629593181018054,-0.2617812998382739,0.7532436066112267,40.0,1
2473,0.6629593181018054,-0.09905997950013151,-0.6524979192038338,12.0,1
2474,0.6629593181018054,0.21633804485060631,1.127721555343816,46.0,1
2475,-1.6839166679785857,1.6328587601695002,-0.7160316392984031,28.0,0
2476,0.6629593181018054,-0.5427099047173918,-0.749962664993678,4.0,1
2477,-0.6781126739441324,-0.2061683940502948,-1.1875878756694098,0.0,0
2478,-0.6781126739441324,-0.23843559278485754,-1.2536335737482536,0.0,0
2479,-0.6781126739441324,-0.44486071326967197,-1.1214262401451378,0.0,0
2480,-0.6781126739441324,-0.48627128495556327,0.7557942304106438,31.0,0
2481,-1.6839166679785857,-0.6016531298145661,-1.1145859308648831,7.0,0
2482,-0.6781126739441324,0.5454371723519046,1.4189564182590684,44.0,2
2483,0.6629593181018054,-0.5088513933702445,-0.6924190462462243,11.0,1
2484,0.6629593181018054,-0.24842415088344763,0.5758206692911734,33.0,1
2485,0.6629593181018054,-0.42315614601481827,0.7867108825247895,40.0,1
2486,0.6629593181018054,-0.34569534665082036,-0.36988107306539975,20.0,1
2487,-0.6781126739441324,-0.6405607748688315,-0.9251827908505984,1.0,0
2488,0.6629593181018054,-0.36481238434751817,-0.9552492350316052,4.0,1
2489,0.6629593181018054,0.9581111745626422,-1.1266047793742575,12.0,1
2490,-0.6781126739441324,0.8909367892837206,1.5090784591718027,44.0,2
2491,-0.6781126739441324,0.05289613407345361,-1.183298190188572,0.0,0
2492,-0.6781126739441324,-0.45749775414644867,-1.027826075869562,1.0,0
2493,0.6629593181018054,-0.6385328210286512,0.4135082456919087,34.0,1
2494,-1.6839166679785857,-0.32519458516598465,-0.7731501540792872,14.0,0
2495,0.6629593181018054,-0.3252926944700767,0.7742669300488457,40.0,1
2496,-0.6781126739441324,-0.6059475994735164,-0.7967627471314659,1.0,0
2497,-0.6781126739441324,0.05451362837557298,0.5866028517159816,30.0,0
2498,0.6629593181018054,-0.48895182330707415,-0.00568291116076388,27.0,1
2499,0.6629593181018054,-0.38355261614605,-0.2401084258162733,20.0,1
2500,-0.6781126739441324,-0.3770982617640821,-0.7130172657172739,8.0,0
2501,2.0040313101477434,0.1293617046797738,0.8361388800922797,48.0,1
2502,-0.6781126739441324,-0.5094656242525674,-1.0711866804596513,1.0,0
2503,0.6629593181018054,-0.45982212094859354,-0.9483702799362078,4.0,1
2504,-0.6781126739441324,0.02489711322439625,-0.018126863636707506,23.0,0
2505,0.6629593181018054,-0.4291461650625002,-0.3132263080662277,20.0,1
2506,-0.6781126739441324,-0.23336356652901236,-0.3144629741507937,16.0,0
2507,-0.6781126739441324,-0.1781086786186708,0.3001214240632793,24.0,0
2508,0.6629593181018054,-0.24716338886453965,0.3706113908835315,34.0,1
2509,-0.6781126739441324,-0.05532234436625132,2.2336488472819487,45.0,2
2510,2.0040313101477434,0.06841530917119018,-0.8590598011414694,6.0,1
2511,0.6629593181018054,0.9896403530881229,1.1298857209918065,46.0,1
2512,2.0040313101477434,-0.567695216955252,0.9194592575399022,48.0,1
2513,-1.6839166679785857,-0.1706104000871439,-0.4325645852268301,14.0,0
2514,0.6629593181018054,0.05063727716677542,1.024653166358283,47.0,1
2515,-0.6781126739441324,0.007411870730544907,0.7313700752404687,31.0,0
2516,-1.6839166679785857,2.8217217234542544,4.6786149880988726,43.0,2
2517,-0.6781126739441324,-0.14838991846728722,-0.1392814941090158,16.0,0
2518,0.6629593181018054,-0.2823070004153545,1.1204174962818492,47.0,1
2519,-1.6839166679785857,-0.2567385025106282,-1.0398062785637934,14.0,0
2520,0.6629593181018054,-0.4559989564710498,0.7240273703633591,40.0,1
2521,-0.6781126739441324,-0.6180906632633888,-0.6103739806983103,9.0,0
2522,-0.6781126739441324,-0.043766907726902025,-0.2912754850651845,16.0,0
2523,0.6629593181018054,-0.11031208443870039,0.6574406308725179,33.0,1
2524,-0.6781126739441324,1.2453187124939789,2.1971671977872567,44.0,2
2525,2.0040313101477434,-0.5694989561076853,1.090389697915985,48.0,1
2526,-0.6781126739441324,-0.21222400198863076,-0.5953407586078069,9.0,0
2527,0.6629593181018054,-0.24615200839166385,-0.7272002798746382,11.0,1
2528,-1.6839166679785857,-0.5748718916027655,-1.1558210156221251,7.0,0
2529,-0.6781126739441324,-0.2348426942142939,0.4771579032319059,24.0,0
2530,-1.6839166679785857,-0.23719635808291525,1.1522230021442768,30.0,0
2531,-0.6781126739441324,5.391188605163771,-0.1701595004080188,42.0,3
2532,-0.6781126739441324,-0.18445400165457243,-0.6992980013416217,8.0,0
2533,0.6629593181018054,-0.49612245153748485,-1.203857763844479,4.0,1
2534,0.6629593181018054,0.03830877376022107,-1.0020493171693932,12.0,1
2535,0.6629593181018054,-0.521410557018846,0.9383570611446741,40.0,1
2536,0.6629593181018054,-0.33695942837260956,-0.9298975802980056,4.0,1
2537,0.6629593181018054,0.2630069350166861,1.612571952123905,46.0,1
2538,-0.6781126739441324,-0.00940565264174639,-0.7877582722032209,8.0,0
2539,-0.6781126739441324,-0.10758809884242915,-0.5682886880079294,9.0,0
2540,-0.6781126739441324,-0.530211278007936,-0.2272780151889029,16.0,0
2541,0.6629593181018054,-0.42986512587548203,0.13305556520146478,27.0,1
2542,-0.6781126739441324,2.6220902714682084,1.1041089622916374,42.0,3
2543,0.6629593181018054,-0.41324425246019525,1.0263922280397035,40.0,1
2544,-0.6781126739441324,-0.30099581402400516,-0.5377971398603534,9.0,0
2545,-0.6781126739441324,-0.006153124371610002,-0.7057132066553069,8.0,0
2546,0.6629593181018054,0.602573642400041,0.5006932046537994,26.0,1
2547,-0.6781126739441324,-0.608269030356979,-1.0153434775784758,1.0,0
2548,-0.6781126739441324,-0.20557472921761674,1.5413090690007996,38.0,0
2549,-0.6781126739441324,-0.31089882383033834,1.1152389570527297,38.0,0
2550,0.6629593181018054,-0.7798630919333408,-1.0308404494506913,4.0,1
2551,0.6629593181018054,-0.6772166382122309,0.998876407658114,40.0,1
2552,0.6629593181018054,-0.40004916539080015,0.5371748541484913,34.0,1
2553,0.6629593181018054,-0.5711014979389625,-1.1154361387980225,4.0,1
2554,0.6629593181018054,-0.5877407255682822,0.7764697415119786,40.0,1
2555,-0.6781126739441324,-0.5822583414089655,0.04158092075873637,16.0,0
2556,-0.6781126739441324,-0.050582051832965165,1.3243901086049252,38.0,0
2557,-0.6781126739441324,-0.43455006813016056,-1.2210937973981149,0.0,0
2558,-0.6781126739441324,-0.43153191318600936,1.141054361568041,38.0,0
2559,2.0040313101477434,0.07396712844805428,-0.7911977497509197,6.0,1
2560,0.6629593181018054,-0.12462527765291892,0.7123949800054118,33.0,1
2561,-1.6839166679785857,-0.16848690655886753,2.7499182917730387,44.0,2
2562,0.6629593181018054,-0.31367646736674126,1.4115750675668155,46.0,1
2563,-1.6839166679785857,-0.23246915606084476,1.4687708739779854,37.0,0
2564,0.6629593181018054,-0.5535946656573478,1.1990230842820642,47.0,1
2565,-1.6839166679785857,1.3406195126328506,0.19191314166376955,36.0,0
2566,-1.6839166679785857,8.601729243832786,2.2082971925483497,42.0,3
2567,0.6629593181018054,-0.20870217408848826,-0.20327896398529727,20.0,1
2568,-0.6781126739441324,-0.2809721970338021,-1.5548004111551748,0.0,0
2569,-0.6781126739441324,0.186589761920228,1.7542861562521206,45.0,2
2570,2.0040313101477434,-0.37178850719550316,2.59734461358973,48.0,1
2571,0.6629593181018054,-0.4672398253926042,0.4031898130488125,34.0,1
2572,0.6629593181018054,0.40634700485699166,-0.36906951094740337,19.0,1
2573,0.6629593181018054,0.9015663226462866,-0.07010548500361484,19.0,1
2574,-1.6839166679785857,-0.31905442380271837,-0.3187526596316313,14.0,0
2575,0.6629593181018054,1.5086475587206978,-1.0759401157222013,19.0,1
2576,0.6629593181018054,1.7508050947079263,3.0045169219330283,44.0,2
2577,0.6629593181018054,-0.03767133340307126,0.3585925423741573,26.0,1
2578,-0.6781126739441324,0.46268738470396387,-0.541623075559479,21.0,0
2579,-0.6781126739441324,-0.690936410475165,0.6699232291636041,31.0,0
2580,-0.6781126739441324,-0.3078460349811236,-0.7843187946555223,1.0,0
2581,-1.6839166679785857,0.6951437508379777,0.09912453950618993,29.0,0
2582,0.6629593181018054,-0.008608257488843661,-0.8684893800362838,12.0,1
2583,-0.6781126739441324,2.8797340736269414,3.1454582097583903,43.0,2
2584,-0.6781126739441324,-0.46675625179128216,-0.9286222683982972,1.0,0
2585,2.0040313101477434,-0.6104178221034232,0.9438834127100773,48.0,1
2586,-0.6781126739441324,-0.3985199612564825,0.32458422504859696,24.0,0
2587,0.6629593181018054,-0.520452625299818,-0.2251138495409127,20.0,1
2588,-0.6781126739441324,1.6992275168845994,-0.3904792925364493,28.0,0
2589,-1.6839166679785857,1.2422836588978758,1.5339663641236898,44.0,2
2590,0.6629593181018054,-0.7472213758960501,-1.0312269076021179,4.0,1
2591,-0.6781126739441324,-0.31662361754705987,-0.5764816008181781,9.0,0
2592,-1.6839166679785857,2.639280546466443,-0.4652202990223964,35.0,0
2593,-1.6839166679785857,-0.2905523170334141,-0.9402160129411018,14.0,0
2594,0.6629593181018054,-0.21869715579188276,0.4551684344157199,33.0,1
2595,0.6629593181018054,-0.40915723878587007,-0.8302686688601714,4.0,1
2596,-0.6781126739441324,-0.7164764593237921,-0.8105206573222608,1.0,0
2597,0.6629593181018054,-0.10511638445824255,0.3924462764391468,33.0,1
2598,-0.6781126739441324,-0.6183025720433243,0.5204798620068527,24.0,0
2599,0.6629593181018054,-0.6586637020343498,-0.8195251322505057,4.0,1
2600,0.6629593181018054,-0.5761741520803255,-0.23887175973170754,20.0,1
2601,-1.6839166679785857,-0.09820445946557245,0.863577408843584,30.0,0
2602,-1.6839166679785857,-0.33425880788483436,-0.5073055917127772,14.0,0
2603,-0.6781126739441324,-0.18021745211770482,-1.0956881272601118,0.0,0
2604,-0.6781126739441324,-0.6179717219791496,0.24771769872980245,24.0,0
2605,2.0040313101477434,0.06298403137910256,1.050391279243309,48.0,1
2606,-0.6781126739441324,-0.34025307287434475,-0.8100569075405485,1.0,0
2607,-0.6781126739441324,-0.5281832531512218,-1.2782123121789992,0.0,0
2608,0.6629593181018054,-0.5413120031757233,-0.9736832888546644,4.0,1
2609,0.6629593181018054,-0.0962559952449019,0.4031898130488125,33.0,1
2610,2.0040313101477434,-0.3449270705713551,-0.9195791476549096,6.0,1
2611,0.6629593181018054,-0.5385453719094175,-1.0063390026502308,4.0,1
2612,0.6629593181018054,-0.41338051612529303,0.8236176359860509,40.0,1
2613,-0.6781126739441324,-0.09634606440094733,1.2965264758870512,38.0,0
2614,2.0040313101477434,-0.5193305457492418,-0.33509983943698585,6.0,1
2615,0.6629593181018054,-0.3163485958384247,-0.6679562452609066,11.0,1
2616,-1.6839166679785857,0.35355039448405046,-0.12849931168420753,22.0,0
2617,-0.6781126739441324,-0.5205793460310965,1.1045340662582068,38.0,0
2618,-0.6781126739441324,-0.3925543760007921,-0.5467629689734556,9.0,0
2619,0.6629593181018054,-0.6821606690389718,0.6342531417869087,34.0,1
2620,2.0040313101477434,0.13091250816635014,-0.9170285238554924,6.0,1
2621,-0.6781126739441324,-0.16350193668674307,1.2626340960069191,38.0,0
2622,-0.6781126739441324,0.4136642964202756,-1.3658223751074594,0.0,0
2623,0.6629593181018054,-0.43733140844922386,-0.7095391423544325,11.0,1
2624,0.6629593181018054,-0.39880067574947126,-0.9560607971496016,4.0,1
2625,0.6629593181018054,-0.1713218936322978,0.714559145653402,40.0,1
2626,-0.6781126739441324,1.321746116109887,-1.220243589464976,28.0,0
2627,-0.6781126739441324,-0.49557556584224927,-0.6709319730268931,9.0,0
2628,-0.6781126739441324,-0.27030949251767733,-0.8989809281838601,1.0,0
2629,-1.6839166679785857,-0.6759265975121269,0.3413565088205212,23.0,0
2630,2.0040313101477434,-0.7049833408643394,0.7012649852443193,48.0,1
2631,-1.6839166679785857,-0.6186335177569431,-0.9062849872458271,7.0,0
2632,0.6629593181018054,-0.6022486025934181,-0.8869620796744859,4.0,1
2633,0.6629593181018054,-0.32913013189453194,-0.9397909089745322,4.0,1
2634,0.6629593181018054,-0.306900797058564,0.4131217875404818,34.0,1
2635,0.6629593181018054,-0.17790406010240528,-0.6520728152372642,12.0,1
2636,0.6629593181018054,-0.39830902160094633,-0.8294184609270323,4.0,1
2637,-0.6781126739441324,-0.26958829224286845,1.1341754064726441,38.0,0
2638,-0.6781126739441324,-0.48132324399414445,1.5739261369812232,38.0,0
2639,-1.6839166679785857,-0.192762738021882,-0.9402160129411018,14.0,0
2640,-0.6781126739441324,-0.26892450807419294,1.302052827452455,38.0,0
2641,-0.6781126739441324,2.521653919636023,-1.1154361387980225,35.0,0
2642,0.6629593181018054,-0.12364787564598134,0.9189568619430474,40.0,1
2643,-0.6781126739441324,-0.6195862789407408,0.5544108877021274,24.0,0
2644,-0.6781126739441324,-0.21209610820482142,-1.2064856792741812,0.0,0
2645,-1.6839166679785857,-0.5969759826082419,-0.6008671101732105,14.0,0
2646,0.6629593181018054,-0.07353326658084992,-1.171279341679198,4.0,1
2647,0.6629593181018054,0.13147232619208307,0.9795535000867728,47.0,1
2648,-0.6781126739441324,-0.5558862602750573,-0.8607602170077474,1.0,0
2649,-0.6781126739441324,2.569928789780468,1.8913242167480715,43.0,2
2650,0.6629593181018054,0.3192719087074985,-0.17236231187115167,19.0,1
2651,-0.6781126739441324,0.1884717310121848,-0.4853934145268765,15.0,0
2652,0.6629593181018054,-0.4217658229176636,1.416289857014223,46.0,1
2653,-0.6781126739441324,-0.41684925184740906,1.2823821075448296,38.0,0
2654,-0.6781126739441324,0.40630007141047747,-0.041314352722316754,22.0,0
2655,0.6629593181018054,-0.6235422968093317,-0.15083659283667775,27.0,1
2656,-0.6781126739441324,-0.3583937498237401,-0.3427903566503796,16.0,0
2657,-0.6781126739441324,0.9071021238873473,0.5337353766007924,36.0,0
2658,0.6629593181018054,-0.17317720248489385,0.6634693780347763,33.0,1
2659,-1.6839166679785857,-0.48259597273076116,1.3071927208664311,30.0,0
2660,0.6629593181018054,0.31755920236558494,-0.0159626979887173,26.0,1
2661,0.6629593181018054,-0.5334083825496131,-1.202621097759913,4.0,1
2662,0.6629593181018054,-0.6561847447615918,-1.05445304250287,4.0,1
2663,-1.6839166679785857,-0.5133844182704368,0.3679834754538291,23.0,0
2664,0.6629593181018054,-0.6754593140730921,-0.9410662208742409,4.0,1
2665,-0.6781126739441324,-0.5212513360430862,-0.9402160129411018,1.0,0
2666,-0.6781126739441324,0.40438910473035145,0.8949578107394419,37.0,0
2667,-0.6781126739441324,1.2578156137398249,-0.3793106519602142,28.0,0
2668,-1.6839166679785857,-0.7233604821324428,0.07984027774999154,23.0,0
2669,0.6629593181018054,-0.40866279834147556,-0.9930448422411484,4.0,1
2670,0.6629593181018054,-0.31798249551728447,0.6385814730828889,33.0,1
2671,0.6629593181018054,-0.548460262768229,-0.9402160129411018,4.0,1
2672,0.6629593181018054,-0.19444672539216074,1.0023158852058125,40.0,1
2673,-1.6839166679785857,0.09240073126342958,-0.2650349765833032,22.0,0
2674,-0.6781126739441324,-0.3557543228408501,-0.9402160129411018,1.0,0
2675,0.6629593181018054,-0.26948107098275004,-0.7534021425413766,11.0,1
2676,0.6629593181018054,-0.16434466018384608,-0.9556743389981748,11.0,1
2677,-1.6839166679785857,2.4047094941225646,2.80958743035334,43.0,2
2678,0.6629593181018054,-0.08687629628065996,-0.2925894427800355,20.0,1
2679,-0.6781126739441324,-0.5815809516292525,-0.5347827662792242,9.0,0
2680,0.6629593181018054,-0.33827823634155263,1.3900879943474846,46.0,1
2681,-0.6781126739441324,-0.28406149108937306,-0.7083411220850093,8.0,0
2682,-0.6781126739441324,-0.43100987434125126,-0.5013154903656615,9.0,0
2683,0.6629593181018054,-0.047637816940269785,0.10256401705388869,26.0,1
2684,0.6629593181018054,-0.5816384492771073,-0.4991126789025286,11.0,1
2685,-0.6781126739441324,-0.48686583729165317,1.9269943041247664,45.0,2
2686,0.6629593181018054,-0.6246188228578095,0.9790897503050608,40.0,1
2687,-1.6839166679785857,-0.5033443814878926,-0.5571200474316944,14.0,0
2688,0.6629593181018054,0.39145741523122685,-0.015924052173574652,26.0,1
2689,-1.6839166679785857,-0.17438410737183224,0.32589818276344834,30.0,0
2690,0.6629593181018054,-0.32870681440473243,0.5020071623686505,34.0,1
2691,0.6629593181018054,-0.47677242118411056,0.5358995422487827,34.0,1
2692,-0.6781126739441324,-0.6646990181933397,0.5011569544355117,24.0,0
2693,0.6629593181018054,-0.49926737249967446,-0.9741470386363766,4.0,1
2694,0.6629593181018054,-0.29485325841185395,-1.1304693608885257,4.0,1
2695,-0.6781126739441324,0.09802410488983501,0.2953679888007296,23.0,0
2696,0.6629593181018054,-0.6662485186175319,-0.972407976954956,4.0,1
2697,0.6629593181018054,-0.48533927408448435,-1.2430059745840158,4.0,1
2698,0.6629593181018054,-0.4517884872768003,-0.2633345607170252,20.0,1
2699,2.0040313101477434,-0.6453043502423921,-0.9969094237554164,6.0,1
2700,0.6629593181018054,-0.6134465982131546,-1.1643617407686575,4.0,1
2701,-0.6781126739441324,0.37895346292395776,-0.4703601924363731,22.0,0
2702,2.0040313101477434,-0.05486333272477395,0.31214027257265353,48.0,1
2703,-0.6781126739441324,-0.43016740956591587,-0.9432303865222309,1.0,0
2704,2.0040313101477434,-0.4556414837523781,-1.1153974929828796,6.0,1
2705,-0.6781126739441324,-0.5223801781598839,0.11848609289267362,24.0,0
2706,-0.6781126739441324,-0.6807976281158609,-1.7063692981447742,0.0,0
2707,0.6629593181018054,-0.47994098513964156,0.6072010711870313,34.0,1
2708,-0.6781126739441324,1.1362662982226754,-0.23678488571400266,28.0,0
2709,-0.6781126739441324,-0.5030807139193351,-0.8981307202507209,1.0,0
2710,0.6629593181018054,3.1628380422350215,-0.05893684442737978,42.0,3
2711,-0.6781126739441324,0.20781992547036005,-1.1257545714411183,0.0,0
2712,-0.6781126739441324,-0.4486411587684505,0.7390605924538622,31.0,0
2713,-0.6781126739441324,-0.4741590744259572,-0.14438274170784982,16.0,0
2714,-3.0249886600245235,-0.5954722840360911,-0.4213959446505949,14.0,0
2715,0.6629593181018054,-0.5353308693570821,-0.9492204878693468,4.0,1
2716,-0.6781126739441324,0.05442760064896179,-0.9402160129411018,0.0,0
2717,-0.6781126739441324,-0.5292346347291822,0.5440924550590313,24.0,0
2718,0.6629593181018054,-0.4822469799028967,-0.9518097574839064,4.0,1
2719,-0.6781126739441324,5.7137667403980705,1.2136698482211408,42.0,3
2720,-0.6781126739441324,-0.573692386414691,-1.2523969076636874,0.0,0
2721,0.6629593181018054,-0.6052345701141613,0.5251173598239744,34.0,1
2722,2.0040313101477434,0.05068330935422509,0.7102308143574215,48.0,1
2723,0.6629593181018054,-0.513386325419762,0.2322593726727296,34.0,1
2724,-0.6781126739441324,-0.3112314546381732,0.3082756910583853,24.0,0
2725,-0.6781126739441324,-0.17121932701089665,1.087375324334856,38.0,0
2726,-0.6781126739441324,-0.44114526723565206,0.2245302096441932,24.0,0
2727,-1.6839166679785857,-0.5673762248696792,-0.8693395879694229,7.0,0
2728,0.6629593181018054,-0.36214344933228065,0.08107694383455745,27.0,1
2729,0.6629593181018054,-0.2759034926490219,-0.9341486199637008,4.0,1
2730,0.6629593181018054,0.031195858178565558,0.6797779120249879,33.0,1
2731,0.6629593181018054,1.093219434391334,2.501580283666164,45.0,2
2732,0.6629593181018054,-0.3794579175754553,-0.02075477906640991,27.0,1
2733,0.6629593181018054,-0.6271624953298324,0.5861391019342693,34.0,1
2734,0.6629593181018054,0.3467161357696442,-0.8980920744355783,12.0,1
2735,-0.6781126739441324,-0.48054383381193205,0.660455004453647,31.0,0
2736,-0.6781126739441324,-0.5127133839094752,-1.1644003865838004,0.0,0
2737,0.6629593181018054,0.09604876748642865,1.3514808250199453,46.0,1
2738,2.0040313101477434,-0.624734622257365,0.01151447657772971,6.0,1
2739,-1.6839166679785857,-0.3389996120885708,-0.9247576868840288,14.0,0
2740,-0.6781126739441324,0.5073030981775117,1.4601142113860246,44.0,2
2741,0.6629593181018054,-0.5647613766089484,-1.0505884609886018,4.0,1
2742,-1.6839166679785857,0.13086979085223346,-0.2985795441271513,22.0,0
2743,0.6629593181018054,-0.5189869897724532,0.5273201712871074,34.0,1
2744,0.6629593181018054,0.45781225986194607,-0.7555276623742242,19.0,1
2745,-0.6781126739441324,1.000739577686329,-0.3883537727036018,28.0,0
2746,0.6629593181018054,-0.5022847070724419,1.5627574964049882,46.0,1
2747,0.6629593181018054,-0.5203679346824461,0.8039469160784256,40.0,1
2748,0.6629593181018054,-0.44059982350483834,0.5178519465771503,34.0,1
2749,0.6629593181018054,0.43129146700034565,-1.0312655534172608,12.0,1
2750,0.6629593181018054,-0.22149629054914585,0.8184390967569314,40.0,1
2751,0.6629593181018054,-0.2585941098623504,-0.555342339935131,12.0,1
2752,-0.6781126739441324,-0.4522406692057838,0.9482117440060576,31.0,0
2753,-1.6839166679785857,4.4154737847677215,-1.9503403291405257,42.0,3
2754,-0.6781126739441324,-0.3443281114223491,-0.7838936906889529,1.0,0
2755,0.6629593181018054,1.7551698498445032,-0.8676391721031449,19.0,1
2756,-3.0249886600245235,0.17298167583025656,0.8712679260569778,30.0,0
2757,0.6629593181018054,0.3168961574434688,0.5930180570296669,33.0,1
2758,-1.6839166679785857,-0.07433552075556933,2.2632515416812438,44.0,2
2759,0.6629593181018054,-0.6514516464926476,-0.7697106765315884,4.0,1
2760,-1.6839166679785857,5.097450260247178,0.5487299528761531,42.0,3
2761,0.6629593181018054,-0.49590966202123227,-0.4235214644834425,20.0,1
2762,-0.6781126739441324,0.06452208639256195,-0.6439185482421582,15.0,0
2763,0.6629593181018054,-0.5432033291288311,0.8971219763874321,40.0,1
2764,-0.6781126739441324,0.08015665205576535,-0.8040668061934328,8.0,0
2765,-1.6839166679785857,1.1008748862526665,-0.8564705315269098,28.0,0
2766,-0.6781126739441324,-0.42563751494622637,0.4809451931158889,24.0,0
2767,-0.6781126739441324,-0.36641232522851175,-0.9402160129411018,1.0,0
2768,2.0040313101477434,-0.5707244642081283,-0.9247576868840288,6.0,1
2769,-0.6781126739441324,-0.356837666732191,-0.4201206327508865,9.0,0
2770,-0.6781126739441324,0.3451519529778664,3.590310187865803,44.0,2
2771,-1.6839166679785857,2.5896812139738796,3.640627039181575,43.0,2
2772,0.6629593181018054,-0.4523108161482797,-1.2042442219959058,4.0,1
2773,0.6629593181018054,-0.37244739165823754,0.4452751057391932,34.0,1
2774,0.6629593181018054,-0.5120130941770696,-0.6760718664408698,11.0,1
2775,-0.6781126739441324,-0.3103865517279207,-0.7469482914125488,8.0,0
2776,0.6629593181018054,0.04347826625097522,0.5930567028448095,33.0,1
2777,-1.6839166679785857,0.12557235499644331,-0.6181031437268467,14.0,0
2778,-1.6839166679785857,-0.4185541447147668,-0.6370009473316182,14.0,0
2779,-0.6781126739441324,-0.44362272383205553,-0.6026061718546312,9.0,0
2780,-0.6781126739441324,0.04667756822819062,0.4689263446065146,30.0,0
2781,-0.6781126739441324,0.1216027258060902,0.16486107106389208,23.0,0
2782,0.6629593181018054,-0.4676910019894918,-0.9784367241172144,4.0,1
2783,-0.6781126739441324,5.334247069078424,-0.9290473723648668,42.0,3
2784,2.0040313101477434,-0.7403574127136503,0.5145284064748795,48.0,1
2785,0.6629593181018054,-0.21153642850964183,0.8288734668454555,40.0,1
2786,0.6629593181018054,-0.46989507108335127,1.2583057647109388,47.0,1
2787,0.6629593181018054,-0.6053282251780864,-0.3071589150888267,20.0,1
2788,-0.6781126739441324,0.033397233593790925,0.42854146778241203,30.0,0
2789,-0.6781126739441324,1.4869454446017172,2.4093327229205816,44.0,2
2790,-0.6781126739441324,-0.31610430670801465,0.9795148542716304,31.0,0
2791,0.6629593181018054,-0.18912668128961244,1.5670858277009685,46.0,1
2792,0.6629593181018054,-0.6899141971234475,-0.9986098396216944,4.0,1
2793,-0.6781126739441324,-0.48652796285107286,0.4749164459536304,24.0,0
2794,0.6629593181018054,-0.46853412833164676,0.2275445832253225,27.0,1
2795,-0.6781126739441324,-0.6179372821234048,-1.7068330479264862,0.0,0
2796,-1.6839166679785857,2.205576760434295,0.4220489708384413,35.0,0
2797,0.6629593181018054,0.4582436180942512,-1.1369232120173534,12.0,1
2798,0.6629593181018054,-0.47165395393885806,-0.6910664427162304,11.0,1
2799,-0.6781126739441324,0.38249734010146774,1.6525317249814384,45.0,2
2800,-0.6781126739441324,-0.5786461590188147,0.4397873999889323,24.0,0
2801,0.6629593181018054,0.9978323780825715,-0.8229646097982044,19.0,1
2802,-1.6839166679785857,6.74567884602109,-0.9402160129411018,42.0,3
2803,0.6629593181018054,-0.5849518085835064,-0.978861828083784,4.0,1
